ï»¿id,username,full_name,user_profile,followed_by_viewer,requested_by_viewer,user_follows,user_followed_by,profile_pic_url,profile_pic_url_hd,is_private,follows_count,followed_by_count,media_count,latestPostDate,follows_viewer,has_requested_viewer,blocked_by_viewer,has_blocked_viewer,biography,is_verified,is_business_account,business_category_name,business_email,business_phone_number,street_address,zip_code,city_name,region_name,country_code
1689790714,emmanuelsanders,E,https://www.instagram.com/emmanuelsanders,FALSE,FALSE,TRUE,FALSE,https://scontent-ort2-1.cdninstagram.com/vp/e0b05174a7558229f64a9ffbd0a9c4ee/5D0EB92E/t51.2885-19/s150x150/50531623_313406372634877_8834905331696926720_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,https://scontent-ort2-1.cdninstagram.com/vp/5d77d55db264376197af93254d13446b/5D07E6DE/t51.2885-19/s320x320/50531623_313406372634877_8834905331696926720_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,FALSE,547,485079,326,3/1/19,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,,,,,,,,
20178280,thisisveezy,thisisveezy,https://www.instagram.com/thisisveezy,FALSE,FALSE,TRUE,FALSE,https://scontent-ort2-1.cdninstagram.com/vp/71adfad7024ed8649dddaed3d6a66ec3/5D11F814/t51.2885-19/11850025_745317612278844_798313647_a.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,https://scontent-ort2-1.cdninstagram.com/vp/71adfad7024ed8649dddaed3d6a66ec3/5D11F814/t51.2885-19/11850025_745317612278844_798313647_a.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,TRUE,1734,8145,1489,,FALSE,FALSE,FALSE,FALSE,"Going Places You Can't Hike, Making Drinks You Won't Spike, Taking Pictures You Have To Like.",FALSE,FALSE,,,,,,,,
202634910,jellyfam_dimes,Isaiah Washington,https://www.instagram.com/jellyfam_dimes,FALSE,FALSE,TRUE,FALSE,https://scontent-ort2-1.cdninstagram.com/vp/a803728a646c92e969c13ec6927b4075/5D1EAEA1/t51.2885-19/s150x150/52020951_2324669571110864_1358449214572462080_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,https://scontent-ort2-1.cdninstagram.com/vp/b5d8a7a35f75c8a5af01a9a929845eb2/5D10BBD9/t51.2885-19/s320x320/52020951_2324669571110864_1358449214572462080_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,FALSE,689,624845,13,2/1/19,FALSE,FALSE,FALSE,FALSE,"#LongLiveGutta #LongLiveShene #LongLiveBJ_Ÿ™è_Ÿè__Ÿ‘__Ÿè_, My Presence Will Be Felt,  #GOTT_Ÿ_˜_Ÿè_",TRUE,FALSE,,,,,,,,
6005625818,kgarea21,KG Area 21,https://www.instagram.com/kgarea21,FALSE,FALSE,TRUE,FALSE,https://scontent-ort2-1.cdninstagram.com/vp/fdf2604edf71b88581b59bc6e03aa4e1/5D0ECE5C/t51.2885-19/s150x150/28152770_178099686302153_7441879933879582720_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,,,,,,,,,,,,TRUE,,,,,,,,,
27421609,markjackson,,https://www.instagram.com/markjackson,FALSE,FALSE,TRUE,FALSE,https://scontent-ort2-1.cdninstagram.com/vp/c6a233cfeacce7e7ffad3f4536a376b7/5D249420/t51.2885-19/s150x150/19761180_118930298718720_7932219445072625664_a.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,,,,,,,,,,,,TRUE,,,,,,,,,
1962148074,iam_lykesdat,Chris Lykes,https://www.instagram.com/iam_lykesdat,FALSE,FALSE,TRUE,FALSE,https://scontent-ort2-1.cdninstagram.com/vp/04f7cf173d91bbbe5941fa8eed0af6ca/5D0452DA/t51.2885-19/s150x150/51500434_2033166680085920_5954309094557876224_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,,,,,,,,,,,,TRUE,,,,,,,,,
6254702957,imisaiahthomas,Isaiah Thomas Fanpage,https://www.instagram.com/imisaiahthomas,FALSE,FALSE,TRUE,FALSE,https://scontent-ort2-1.cdninstagram.com/vp/d04b0c2a8cd282fbd7c263bb0e5749fa/5D0CDF19/t51.2885-19/s150x150/50998188_2063994600381757_6465486051904323584_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,,,,,,,,,,,,FALSE,,,,,,,,,
16532921,thats_g_,Gary Harris,https://www.instagram.com/thats_g_,FALSE,FALSE,TRUE,FALSE,https://scontent-ort2-1.cdninstagram.com/vp/8bf3656dce431c64945ae92f1ecfdb39/5D2602FB/t51.2885-19/s150x150/43778524_307687893212637_7529992721260347392_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,,,,,,,,,,,,TRUE,,,,,,,,,
480655462,marcuschambers400,Marcus Chambers,https://www.instagram.com/marcuschambers400,FALSE,FALSE,TRUE,FALSE,https://scontent-ort2-1.cdninstagram.com/vp/de902bb9f96237deb608a949b4ff2316/5D1CA415/t51.2885-19/s150x150/47692378_1197469803763213_463981344142131200_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,,,,,,,,,,,,FALSE,,,,,,,,,
285291116,goddsballer,JAYLEN NOWELL,https://www.instagram.com/goddsballer,FALSE,FALSE,TRUE,FALSE,https://scontent-ort2-1.cdninstagram.com/vp/205932912e4193a3b4025fb38c94a951/5D2852B3/t51.2885-19/s150x150/51414004_239913236887210_645823164168798208_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,,,,,,,,,,,,TRUE,,,,,,,,,
16792574,thundertuck,Tucker Haymond,https://www.instagram.com/thundertuck,FALSE,FALSE,TRUE,FALSE,https://scontent-ort2-1.cdninstagram.com/vp/6655e8f3ae554763f231b247b463e6a9/5D245D3D/t51.2885-19/s150x150/28765665_169587907023592_3018292746914889728_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,,,,,,,,,,,,FALSE,,,,,,,,,
